Mode[0]  [,] []
Type: Re(Ey) [V/m]
X [um]
Y [um]
	-3.95843	-3.87529	-3.79215	-3.709	-3.62586	-3.54272	-3.45958	-3.37644	-3.29329	-3.21015	-3.12701	-3.04387	-2.96073	-2.87759	-2.79444	-2.7113	-2.62816	-2.54502	-2.46188	-2.37874	-2.29559	-2.21245	-2.12931	-2.04617	-1.96303	-1.87988	-1.79674	-1.7136	-1.63046	-1.54732	-1.46418	-1.38103	-1.29789	-1.21476	-1.13235	-1.05282	-0.978452	-0.910163	-0.847794	-0.790906	-0.739417	-0.692904	-0.650416	-0.611205	-0.574703	-0.540472	-0.508167	-0.477515	-0.448293	-0.420319	-0.393442	-0.367536	-0.342491	-0.318217	-0.294634	-0.271673	-0.249272	-0.227379	-0.205947	-0.184931	-0.164295	-0.144004	-0.124026	-0.104333	-0.0848975	-0.0656961	-0.0467057	-0.0279053	-0.00927503	0.00860224	0.0256565	0.0425536	0.0595789	0.0770305	0.0952556	0.114699	0.13597	0.159958	0.1883	0.222473	0.260749	0.300028	0.339309	0.378589	0.41787	0.45715	0.496431	0.535712	0.574877	0.611904	0.643697	0.669814	0.691795	0.710973	0.72822	0.744104	0.759006	0.773203	0.786901	0.800267	0.813443	0.83	0.845939	0.858679	0.87529	0.901632	0.935622	0.970519	1.00059	1.02155	1.03744	1.05412	1.07279	1.09257	1.114	1.1379	1.16575	1.20064	1.24914	1.31669	1.39574	1.47631	1.55688	1.63744	1.71801	1.79858	1.87915	1.95972
-4.92618	1.88953e-16	2.42884e-16	2.95622e-16	3.53569e-16	4.21386e-16	5.02765e-16	6.01057e-16	7.19737e-16	8.62746e-16	1.03475e-15	1.24135e-15	1.48929e-15	1.78672e-15	2.14339e-15	2.57099e-15	3.08355e-15	3.69782e-15	4.43381e-15	5.31544e-15	6.37118e-15	7.63496e-15	9.14706e-15	1.09552e-14	1.31158e-14	1.56949e-14	1.87699e-14	2.243e-14	2.67774e-14	3.19271e-14	3.80055e-14	4.51476e-14	5.34914e-14	6.31687e-14	7.42891e-14	8.68041e-14	1.00289e-13	1.1409e-13	1.2766e-13	1.40642e-13	1.52797e-13	1.6388e-13	1.73799e-13	1.82642e-13	1.90495e-13	1.97434e-13	2.0352e-13	2.08808e-13	2.13344e-13	2.17169e-13	2.20316e-13	2.22817e-13	2.24698e-13	2.25984e-13	2.26696e-13	2.26854e-13	2.26477e-13	2.2558e-13	2.2418e-13	2.22291e-13	2.19927e-13	2.17099e-13	2.13822e-13	2.10106e-13	2.05964e-13	2.01405e-13	1.9644e-13	1.91081e-13	1.85338e-13	1.7922e-13	1.72962e-13	1.66633e-13	1.60026e-13	1.5304e-13	1.45544e-13	1.37365e-13	1.28262e-13	1.17875e-13	1.05659e-13	9.05916e-14	7.16336e-14	4.95804e-14	2.62646e-14	2.51116e-15	-2.13954e-14	-4.5163e-14	-6.84972e-14	-9.11073e-14	-1.12713e-13	-1.32993e-13	-1.50825e-13	-1.64949e-13	-1.75629e-13	-1.83931e-13	-1.90641e-13	-1.9624e-13	-2.01025e-13	-2.05185e-13	-2.08849e-13	-2.12106e-13	-2.15017e-13	-2.17629e-13	-2.20505e-13	-2.2298e-13	-2.24643e-13	-2.2643e-13	-2.28376e-13	-2.29578e-13	-2.29196e-13	-2.27693e-13	-2.25981e-13	-2.24308e-13	-2.22228e-13	-2.1956e-13	-2.1635e-13	-2.12457e-13	-2.07642e-13	-2.0146e-13	-1.9296e-13	-1.80005e-13	-1.60575e-13	-1.37076e-13	-1.13575e-13	-9.16829e-14	-7.21894e-14	-5.55296e-14	-4.18488e-14	-3.10906e-14	-2.30967e-14
-4.77854	1.02569e-15	1.27959e-15	1.53569e-15	1.82482e-15	2.16893e-15	2.58539e-15	3.09027e-15	3.70072e-15	4.43658e-15	5.32165e-15	6.38467e-15	7.66037e-15	9.1906e-15	1.10256e-14	1.32257e-14	1.5863e-14	1.90237e-14	2.28112e-14	2.73484e-14	3.27825e-14	3.92882e-14	4.70739e-14	5.63863e-14	6.75173e-14	8.08106e-14	9.66683e-14	1.15557e-13	1.38015e-13	1.64647e-13	1.96129e-13	2.33188e-13	2.7658e-13	3.2704e-13	3.85209e-13	4.50913e-13	5.21996e-13	5.95071e-13	6.67253e-13	7.36636e-13	8.01899e-13	8.6169e-13	9.15459e-13	9.63625e-13	1.00662e-12	1.0448e-12	1.07849e-12	1.10795e-12	1.13342e-12	1.15509e-12	1.17315e-12	1.18773e-12	1.19898e-12	1.20703e-12	1.21197e-12	1.21391e-12	1.21295e-12	1.20916e-12	1.20262e-12	1.19342e-12	1.18161e-12	1.16727e-12	1.15046e-12	1.13124e-12	1.10967e-12	1.08581e-12	1.05971e-12	1.03143e-12	1.00102e-12	9.68542e-13	9.3524e-13	9.0149e-13	8.66195e-13	8.28808e-13	7.88631e-13	7.44733e-13	6.95798e-13	6.39888e-13	5.74036e-13	4.92698e-13	3.90201e-13	2.70801e-13	1.44406e-13	1.55086e-14	-1.14315e-13	-2.43445e-13	-3.70243e-13	-4.93093e-13	-6.10432e-13	-7.20486e-13	-8.17133e-13	-8.93573e-13	-9.5127e-13	-9.96032e-13	-1.03214e-12	-1.06222e-12	-1.08786e-12	-1.1101e-12	-1.12964e-12	-1.14695e-12	-1.16237e-12	-1.17615e-12	-1.19123e-12	-1.20413e-12	-1.2127e-12	-1.22178e-12	-1.23129e-12	-1.23638e-12	-1.23275e-12	-1.22321e-12	-1.21293e-12	-1.2031e-12	-1.19102e-12	-1.17566e-12	-1.15732e-12	-1.13522e-12	-1.10803e-12	-1.07331e-12	-1.02583e-12	-9.53895e-13	-8.46783e-13	-7.18225e-13	-5.90742e-13	-4.73026e-13	-3.6914e-13	-2.81148e-13	-2.09503e-13	-1.53562e-13	-1.12149e-13
-4.63091	5.5242e-15	6.70978e-15	7.95272e-15	9.3982e-15	1.11472e-14	1.32802e-14	1.58739e-14	1.90128e-14	2.27972e-14	2.73483e-14	3.28139e-14	3.93724e-14	4.72393e-14	5.66731e-14	6.79838e-14	8.15429e-14	9.77944e-14	1.17269e-13	1.40602e-13	1.68549e-13	2.02013e-13	2.42067e-13	2.89986e-13	3.4728e-13	4.15731e-13	4.97428e-13	5.94808e-13	7.1068e-13	8.48247e-13	1.01109e-12	1.20311e-12	1.42843e-12	1.69113e-12	1.9949e-12	2.33926e-12	2.71334e-12	3.0996e-12	3.48292e-12	3.85313e-12	4.20302e-12	4.52511e-12	4.81615e-12	5.07814e-12	5.31314e-12	5.52296e-12	5.70915e-12	5.87304e-12	6.01575e-12	6.13827e-12	6.24148e-12	6.32612e-12	6.39287e-12	6.44235e-12	6.47509e-12	6.49159e-12	6.49232e-12	6.47771e-12	6.44815e-12	6.40402e-12	6.34567e-12	6.27344e-12	6.18767e-12	6.08866e-12	5.97672e-12	5.85215e-12	5.71525e-12	5.56631e-12	5.40561e-12	5.23344e-12	5.05645e-12	4.87667e-12	4.68829e-12	4.48839e-12	4.27322e-12	4.03775e-12	3.77486e-12	3.47405e-12	3.11923e-12	2.68027e-12	2.12626e-12	1.47992e-12	7.94803e-13	9.53647e-14	-6.09655e-13	-1.31126e-12	-2.00035e-12	-2.66792e-12	-3.30527e-12	-3.90256e-12	-4.42645e-12	-4.84016e-12	-5.15186e-12	-5.39322e-12	-5.58754e-12	-5.74902e-12	-5.88639e-12	-6.00526e-12	-6.10936e-12	-6.2013e-12	-6.28291e-12	-6.35551e-12	-6.43439e-12	-6.50141e-12	-6.54543e-12	-6.59124e-12	-6.63703e-12	-6.65665e-12	-6.62827e-12	-6.56873e-12	-6.50746e-12	-6.44992e-12	-6.38e-12	-6.29175e-12	-6.18711e-12	-6.06175e-12	-5.90836e-12	-5.71346e-12	-5.44833e-12	-5.04912e-12	-4.45896e-12	-3.7562e-12	-3.0655e-12	-2.4336e-12	-1.88126e-12	-1.41794e-12	-1.04423e-12	-7.54789e-13	-5.41514e-13
-4.48327	2.95086e-14	3.5008e-14	4.10499e-14	4.82988e-14	5.72075e-14	6.81424e-14	8.14679e-14	9.76021e-14	1.17052e-13	1.40437e-13	1.68517e-13	2.02209e-13	2.42621e-13	2.91081e-13	3.49186e-13	4.18843e-13	5.02336e-13	6.02396e-13	7.22285e-13	8.659e-13	1.03788e-12	1.24377e-12	1.49014e-12	1.78478e-12	2.13692e-12	2.5574e-12	3.05889e-12	3.65608e-12	4.36581e-12	5.20701e-12	6.20059e-12	7.36879e-12	8.73423e-12	1.03179e-11	1.21196e-11	1.40847e-11	1.61229e-11	1.81549e-11	2.01269e-11	2.19997e-11	2.37321e-11	2.53051e-11	2.6728e-11	2.80107e-11	2.91621e-11	3.01896e-11	3.10996e-11	3.18977e-11	3.25887e-11	3.31769e-11	3.36659e-11	3.4059e-11	3.43593e-11	3.45694e-11	3.46918e-11	3.47287e-11	3.46824e-11	3.45547e-11	3.43476e-11	3.40628e-11	3.37021e-11	3.32671e-11	3.27595e-11	3.21807e-11	3.15325e-11	3.08162e-11	3.00334e-11	2.91856e-11	2.82743e-11	2.73349e-11	2.63784e-11	2.53741e-11	2.43062e-11	2.31548e-11	2.18926e-11	2.04812e-11	1.88636e-11	1.69526e-11	1.45845e-11	1.15908e-11	8.09258e-12	4.37924e-12	5.83987e-13	-3.24478e-12	-7.0571e-12	-1.08024e-11	-1.44305e-11	-1.78929e-11	-2.1135e-11	-2.39752e-11	-2.62146e-11	-2.78986e-11	-2.92e-11	-3.02456e-11	-3.11125e-11	-3.18482e-11	-3.24831e-11	-3.30374e-11	-3.35253e-11	-3.39567e-11	-3.43386e-11	-3.47503e-11	-3.50975e-11	-3.53224e-11	-3.55518e-11	-3.57678e-11	-3.58297e-11	-3.56272e-11	-3.52608e-11	-3.48977e-11	-3.45621e-11	-3.41582e-11	-3.36521e-11	-3.30558e-11	-3.23454e-11	-3.14805e-11	-3.03871e-11	-2.89073e-11	-2.66929e-11	-2.34431e-11	-1.96047e-11	-1.58671e-11	-1.24813e-11	-9.552e-12	-7.12061e-12	-5.17971e-12	-3.69026e-12	-2.59924e-12
-4.33563	1.56327e-13	1.8172e-13	2.11199e-13	2.47697e-13	2.9318e-13	3.49288e-13	4.17753e-13	5.00647e-13	6.00542e-13	7.20618e-13	8.64767e-13	1.03771e-12	1.24514e-12	1.49388e-12	1.79214e-12	2.1497e-12	2.57832e-12	3.09201e-12	3.70754e-12	4.44495e-12	5.32813e-12	6.38555e-12	7.6511e-12	9.165e-12	1.09749e-11	1.31369e-11	1.57168e-11	1.87913e-11	2.24484e-11	2.67883e-11	3.19221e-11	3.79699e-11	4.50556e-11	5.32981e-11	6.27079e-11	7.30122e-11	8.3747e-11	9.45e-11	1.04986e-10	1.14993e-10	1.24295e-10	1.32783e-10	1.40499e-10	1.47491e-10	1.53799e-10	1.5946e-10	1.64505e-10	1.6896e-10	1.72849e-10	1.76191e-10	1.79004e-10	1.81305e-10	1.83108e-10	1.84426e-10	1.8527e-10	1.85653e-10	1.85584e-10	1.85072e-10	1.84128e-10	1.8276e-10	1.80977e-10	1.78787e-10	1.76199e-10	1.73219e-10	1.69857e-10	1.66119e-10	1.62015e-10	1.57551e-10	1.52736e-10	1.47757e-10	1.42675e-10	1.37326e-10	1.31627e-10	1.25471e-10	1.1871e-10	1.11137e-10	1.02443e-10	9.21549e-11	7.93843e-11	6.32107e-11	4.42803e-11	2.41556e-11	3.56215e-12	-1.72319e-11	-3.7949e-11	-5.83076e-11	-7.80288e-11	-9.6842e-11	-1.14444e-10	-1.29845e-10	-1.41968e-10	-1.51067e-10	-1.58084e-10	-1.6371e-10	-1.68364e-10	-1.72303e-10	-1.75692e-10	-1.78643e-10	-1.8123e-10	-1.83507e-10	-1.85512e-10	-1.87656e-10	-1.89449e-10	-1.90591e-10	-1.9173e-10	-1.92721e-10	-1.92808e-10	-1.91438e-10	-1.89209e-10	-1.87067e-10	-1.85115e-10	-1.82787e-10	-1.79888e-10	-1.76494e-10	-1.72471e-10	-1.67598e-10	-1.61466e-10	-1.53211e-10	-1.40932e-10	-1.23046e-10	-1.02099e-10	-8.19014e-11	-6.37952e-11	-4.83017e-11	-3.55882e-11	-2.55551e-11	-1.79362e-11	-1.23965e-11
-4.18799	8.2131e-13	9.38413e-13	1.08312e-12	1.26777e-12	1.50056e-12	1.78869e-12	2.14043e-12	2.5661e-12	3.07881e-12	3.69487e-12	4.43428e-12	5.32131e-12	6.38518e-12	7.66096e-12	9.19071e-12	1.10248e-11	1.32233e-11	1.58584e-11	1.90162e-11	2.27995e-11	2.73311e-11	3.27575e-11	3.92529e-11	4.70247e-11	5.63184e-11	6.74242e-11	8.06833e-11	9.6494e-11	1.15317e-10	1.37679e-10	1.64168e-10	1.95431e-10	2.32142e-10	2.74967e-10	3.24023e-10	3.77955e-10	4.34387e-10	4.91182e-10	5.46835e-10	6.00211e-10	6.50075e-10	6.95803e-10	7.3758e-10	7.75626e-10	8.10135e-10	8.41277e-10	8.69197e-10	8.94019e-10	9.15852e-10	9.34792e-10	9.50922e-10	9.64317e-10	9.75045e-10	9.83168e-10	9.88742e-10	9.9182e-10	9.92451e-10	9.90683e-10	9.8656e-10	9.80126e-10	9.71422e-10	9.60491e-10	9.47372e-10	9.32106e-10	9.14733e-10	8.95292e-10	8.73826e-10	8.50374e-10	8.24977e-10	7.98634e-10	7.71663e-10	7.43209e-10	7.12827e-10	6.79938e-10	6.43752e-10	6.03145e-10	5.56446e-10	5.01083e-10	4.32236e-10	3.44879e-10	2.42452e-10	1.33391e-10	2.16475e-11	-9.1293e-11	-2.03889e-10	-3.14574e-10	-4.21793e-10	-5.24039e-10	-6.19625e-10	-7.03156e-10	-7.68799e-10	-8.17972e-10	-8.55815e-10	-8.86084e-10	-9.11062e-10	-9.32148e-10	-9.50238e-10	-9.65929e-10	-9.79634e-10	-9.91641e-10	-1.00215e-09	-1.01329e-09	-1.02251e-09	-1.02828e-09	-1.03386e-09	-1.03823e-09	-1.03732e-09	-1.02837e-09	-1.01492e-09	-1.00234e-09	-9.91021e-10	-9.77621e-10	-9.61044e-10	-9.41741e-10	-9.18979e-10	-8.91532e-10	-8.57159e-10	-8.11114e-10	-7.43055e-10	-6.44671e-10	-5.30456e-10	-4.21465e-10	-3.24845e-10	-2.43141e-10	-1.76925e-10	-1.25325e-10	-8.66057e-11	-5.87086e-11
-4.04035	4.27902e-12	4.82104e-12	5.53745e-12	6.47674e-12	7.67102e-12	9.15175e-12	1.09584e-11	1.3143e-11	1.57725e-11	1.89307e-11	2.27205e-11	2.72664e-11	3.27185e-11	3.92568e-11	4.70968e-11	5.64967e-11	6.77654e-11	8.12724e-11	9.74594e-11	1.16854e-10	1.40087e-10	1.67911e-10	2.01221e-10	2.41083e-10	2.88764e-10	3.45759e-10	4.13835e-10	4.95057e-10	5.91827e-10	7.06903e-10	8.43403e-10	1.00477e-09	1.19466e-09	1.41678e-09	1.67206e-09	1.95379e-09	2.24988e-09	2.54927e-09	2.84408e-09	3.12825e-09	3.39505e-09	3.64097e-09	3.86678e-09	4.07348e-09	4.26196e-09	4.43299e-09	4.58724e-09	4.72529e-09	4.84762e-09	4.95467e-09	5.04683e-09	5.12444e-09	5.18779e-09	5.23719e-09	5.27287e-09	5.2951e-09	5.30409e-09	5.30008e-09	5.28326e-09	5.25385e-09	5.21204e-09	5.15805e-09	5.09206e-09	5.01427e-09	4.9249e-09	4.82413e-09	4.71218e-09	4.58925e-09	4.45557e-09	4.31641e-09	4.17349e-09	4.02231e-09	3.86051e-09	3.68497e-09	3.49145e-09	3.27385e-09	3.02314e-09	2.72535e-09	2.35431e-09	1.88259e-09	1.32846e-09	7.37456e-10	1.31093e-10	-4.82389e-10	-1.09443e-09	-1.69631e-09	-2.27937e-09	-2.8352e-09	-3.35442e-09	-3.8076e-09	-4.16313e-09	-4.42894e-09	-4.63305e-09	-4.79593e-09	-4.92999e-09	-5.04285e-09	-5.13936e-09	-5.22278e-09	-5.29532e-09	-5.35856e-09	-5.41358e-09	-5.47124e-09	-5.51847e-09	-5.54739e-09	-5.57439e-09	-5.59249e-09	-5.57979e-09	-5.52278e-09	-5.44223e-09	-5.36859e-09	-5.30308e-09	-5.22609e-09	-5.13138e-09	-5.02168e-09	-4.89295e-09	-4.73842e-09	-4.54579e-09	-4.28904e-09	-3.91191e-09	-3.37101e-09	-2.74882e-09	-2.16159e-09	-1.64719e-09	-1.21774e-09	-8.74359e-10	-6.10464e-10	-4.1509e-10	-2.75869e-10
-3.89272	2.2107e-11	2.4642e-11	2.82274e-11	3.30326e-11	3.91736e-11	4.67866e-11	5.60631e-11	6.72667e-11	8.07415e-11	9.69188e-11	1.16327e-10	1.39606e-10	1.67525e-10	2.01007e-10	2.41156e-10	2.89295e-10	3.47008e-10	4.16187e-10	4.99097e-10	5.98445e-10	7.17464e-10	8.60012e-10	1.03069e-09	1.23498e-09	1.47938e-09	1.77162e-09	2.1208e-09	2.53761e-09	3.03456e-09	3.62605e-09	4.32848e-09	5.16016e-09	6.14089e-09	7.29094e-09	8.61687e-09	1.00858e-08	1.16361e-08	1.32111e-08	1.47697e-08	1.62796e-08	1.77045e-08	1.90245e-08	2.02429e-08	2.13639e-08	2.23916e-08	2.33293e-08	2.41801e-08	2.49464e-08	2.56304e-08	2.6234e-08	2.67589e-08	2.72066e-08	2.75783e-08	2.78754e-08	2.80989e-08	2.82499e-08	2.83295e-08	2.83386e-08	2.82782e-08	2.81493e-08	2.79527e-08	2.76894e-08	2.73604e-08	2.69667e-08	2.65092e-08	2.59889e-08	2.54069e-08	2.47643e-08	2.40621e-08	2.33283e-08	2.25721e-08	2.177e-08	2.09092e-08	1.99732e-08	1.89391e-08	1.77739e-08	1.64287e-08	1.48276e-08	1.28286e-08	1.02819e-08	7.28434e-09	4.08176e-09	7.91243e-10	-2.54152e-09	-5.86896e-09	-9.14258e-09	-1.23141e-08	-1.53366e-08	-1.81579e-08	-2.06173e-08	-2.25436e-08	-2.39809e-08	-2.5082e-08	-2.59587e-08	-2.66783e-08	-2.72823e-08	-2.77971e-08	-2.82403e-08	-2.8624e-08	-2.89566e-08	-2.9244e-08	-2.95417e-08	-2.97826e-08	-2.99262e-08	-3.00545e-08	-3.01215e-08	-3.00093e-08	-2.96526e-08	-2.91731e-08	-2.87434e-08	-2.8365e-08	-2.79232e-08	-2.73826e-08	-2.67595e-08	-2.60317e-08	-2.5162e-08	-2.40826e-08	-2.26512e-08	-2.05619e-08	-1.75897e-08	-1.42036e-08	-1.1045e-08	-8.31347e-09	-6.06431e-09	-4.2922e-09	-2.95092e-09	-1.9728e-09	-1.28488e-09
-3.74508	1.13257e-10	1.25336e-10	1.43505e-10	1.68225e-10	1.99864e-10	2.39013e-10	2.86618e-10	3.44031e-10	4.13025e-10	4.9582e-10	5.95134e-10	7.14248e-10	8.57104e-10	1.02843e-09	1.23387e-09	1.48021e-09	1.77556e-09	2.1296e-09	2.55393e-09	3.06243e-09	3.67165e-09	4.40138e-09	5.27522e-09	6.32127e-09	7.57297e-09	9.07002e-09	1.08593e-08	1.29962e-08	1.55455e-08	1.85821e-08	2.21922e-08	2.64726e-08	3.15296e-08	3.74739e-08	4.43481e-08	5.19913e-08	6.00924e-08	6.83605e-08	7.65826e-08	8.45887e-08	9.21829e-08	9.92551e-08	1.05816e-07	1.11885e-07	1.17479e-07	1.22611e-07	1.27295e-07	1.31541e-07	1.35358e-07	1.38753e-07	1.41734e-07	1.44306e-07	1.46475e-07	1.48246e-07	1.49622e-07	1.50609e-07	1.51211e-07	1.51432e-07	1.51276e-07	1.50747e-07	1.49849e-07	1.48586e-07	1.46964e-07	1.44986e-07	1.42658e-07	1.39984e-07	1.36969e-07	1.33619e-07	1.2994e-07	1.26078e-07	1.22084e-07	1.17833e-07	1.1326e-07	1.08274e-07	1.02753e-07	9.65177e-08	8.93037e-08	8.06994e-08	6.99331e-08	5.61863e-08	3.99728e-08	2.26184e-08	4.76066e-09	-1.33471e-08	-3.14406e-08	-4.925e-08	-6.65061e-08	-8.2947e-08	-9.82829e-08	-1.11636e-07	-1.22077e-07	-1.29851e-07	-1.35794e-07	-1.40513e-07	-1.44377e-07	-1.47609e-07	-1.50355e-07	-1.52709e-07	-1.54737e-07	-1.56485e-07	-1.57983e-07	-1.59515e-07	-1.60737e-07	-1.61443e-07	-1.62038e-07	-1.62228e-07	-1.61378e-07	-1.59177e-07	-1.56337e-07	-1.53836e-07	-1.51653e-07	-1.49121e-07	-1.46037e-07	-1.425e-07	-1.38387e-07	-1.33492e-07	-1.27444e-07	-1.19464e-07	-1.07892e-07	-9.15671e-08	-7.3159e-08	-5.62009e-08	-4.17381e-08	-3.00069e-08	-2.09109e-08	-1.41408e-08	-9.28631e-09	-5.92427e-09
