Mode[0]  [,] []
Type: Re(Ex) [V/m]
X [um]
Y [um]
	-3.95843	-3.87529	-3.79215	-3.709	-3.62586	-3.54272	-3.45958	-3.37644	-3.29329	-3.21015	-3.12701	-3.04387	-2.96073	-2.87759	-2.79444	-2.7113	-2.62816	-2.54502	-2.46188	-2.37874	-2.29559	-2.21245	-2.12931	-2.04617	-1.96303	-1.87988	-1.79674	-1.7136	-1.63046	-1.54732	-1.46418	-1.38103	-1.29789	-1.21476	-1.13235	-1.05282	-0.978452	-0.910163	-0.847794	-0.790906	-0.739417	-0.692904	-0.650416	-0.611205	-0.574703	-0.540472	-0.508167	-0.477515	-0.448293	-0.420319	-0.393442	-0.367536	-0.342491	-0.318217	-0.294634	-0.271673	-0.249272	-0.227379	-0.205947	-0.184931	-0.164295	-0.144004	-0.124026	-0.104333	-0.0848975	-0.0656961	-0.0467057	-0.0279053	-0.00927503	0.00860224	0.0256565	0.0425536	0.0595789	0.0770305	0.0952556	0.114699	0.13597	0.159958	0.1883	0.222473	0.260749	0.300028	0.339309	0.378589	0.41787	0.45715	0.496431	0.535712	0.574877	0.611904	0.643697	0.669814	0.691795	0.710973	0.72822	0.744104	0.759006	0.773203	0.786901	0.800267	0.813443	0.83	0.845939	0.858679	0.87529	0.901632	0.935622	0.970519	1.00059	1.02155	1.03744	1.05412	1.07279	1.09257	1.114	1.1379	1.16575	1.20064	1.24914	1.31669	1.39574	1.47631	1.55688	1.63744	1.71801	1.79858	1.87915	1.95972
-4.92618	1.70211e-15	2.07117e-15	2.51845e-15	3.05079e-15	3.68287e-15	4.43534e-15	5.33395e-15	6.40968e-15	7.6994e-15	9.24698e-15	1.11048e-14	1.33354e-14	1.6014e-14	1.92304e-14	2.30929e-14	2.7731e-14	3.33007e-14	3.99888e-14	4.802e-14	5.76637e-14	6.92436e-14	8.31476e-14	9.98414e-14	1.19883e-13	1.43939e-13	1.7281e-13	2.07447e-13	2.48983e-13	2.9876e-13	3.58359e-13	4.29628e-13	5.14706e-13	6.16035e-13	7.36337e-13	8.77393e-13	1.03714e-12	1.21001e-12	1.3906e-12	1.57508e-12	1.76043e-12	1.94267e-12	2.11918e-12	2.29021e-12	2.45619e-12	2.6175e-12	2.77445e-12	2.92731e-12	3.0763e-12	3.2216e-12	3.36336e-12	3.50168e-12	3.63668e-12	3.76841e-12	3.89694e-12	4.02232e-12	4.14456e-12	4.26369e-12	4.37973e-12	4.49267e-12	4.60251e-12	4.70923e-12	4.81283e-12	4.91326e-12	5.01052e-12	5.10456e-12	5.19534e-12	5.28283e-12	5.36697e-12	5.44772e-12	5.5225e-12	5.59129e-12	5.65681e-12	5.72002e-12	5.78173e-12	5.8427e-12	5.90363e-12	5.96522e-12	6.02803e-12	6.09281e-12	6.15647e-12	6.20737e-12	6.23659e-12	6.24205e-12	6.2233e-12	6.18018e-12	6.11282e-12	6.02167e-12	5.90748e-12	5.77167e-12	5.62388e-12	5.48311e-12	5.35886e-12	5.24874e-12	5.14877e-12	5.05598e-12	4.96825e-12	4.8841e-12	4.80239e-12	4.72221e-12	4.64281e-12	4.5635e-12	4.46267e-12	4.36408e-12	4.28465e-12	4.18025e-12	4.01316e-12	3.79536e-12	3.57093e-12	3.37823e-12	3.24476e-12	3.14419e-12	3.03938e-12	2.92316e-12	2.80156e-12	2.67185e-12	2.52983e-12	2.36828e-12	2.17256e-12	1.91361e-12	1.58253e-12	1.24538e-12	9.56141e-13	7.19185e-13	5.30049e-13	3.82771e-13	2.70662e-13	1.86895e-13	1.24888e-13
-4.77854	8.6619e-15	1.06145e-14	1.29405e-14	1.56869e-14	1.89374e-14	2.28028e-14	2.74183e-14	3.29441e-14	3.95703e-14	4.75222e-14	5.70688e-14	6.85319e-14	8.22969e-14	9.88264e-14	1.18676e-13	1.42512e-13	1.71134e-13	2.05505e-13	2.46779e-13	2.9634e-13	3.55852e-13	4.2731e-13	5.1311e-13	6.1612e-13	7.3978e-13	8.88203e-13	1.0663e-12	1.27993e-12	1.53604e-12	1.84282e-12	2.20992e-12	2.6485e-12	3.17141e-12	3.79307e-12	4.52316e-12	5.35161e-12	6.24996e-12	7.19055e-12	8.15354e-12	9.12321e-12	1.00787e-11	1.10059e-11	1.1906e-11	1.27811e-11	1.3633e-11	1.44631e-11	1.52729e-11	1.60632e-11	1.6835e-11	1.7589e-11	1.83256e-11	1.90453e-11	1.97485e-11	2.04353e-11	2.11059e-11	2.17605e-11	2.2399e-11	2.30216e-11	2.36281e-11	2.42184e-11	2.47926e-11	2.53503e-11	2.58916e-11	2.64161e-11	2.69237e-11	2.74141e-11	2.7887e-11	2.83423e-11	2.87796e-11	2.91849e-11	2.95579e-11	2.99135e-11	3.02569e-11	3.05924e-11	3.09241e-11	3.1256e-11	3.15919e-11	3.19349e-11	3.22895e-11	3.2639e-11	3.29203e-11	3.30844e-11	3.31197e-11	3.30237e-11	3.27954e-11	3.24354e-11	3.1946e-11	3.13314e-11	3.05994e-11	2.98019e-11	2.9042e-11	2.83711e-11	2.77764e-11	2.72365e-11	2.67354e-11	2.62617e-11	2.58074e-11	2.53662e-11	2.49334e-11	2.45049e-11	2.4077e-11	2.3533e-11	2.30012e-11	2.25729e-11	2.20102e-11	2.11099e-11	1.99372e-11	1.87302e-11	1.76949e-11	1.69786e-11	1.64391e-11	1.58773e-11	1.52548e-11	1.4604e-11	1.39105e-11	1.3152e-11	1.22904e-11	1.12483e-11	9.87277e-12	8.12092e-12	6.34741e-12	4.83646e-12	3.60816e-12	2.63613e-12	1.88639e-12	1.32173e-12	9.0501e-13	6.01202e-13
-4.63091	4.41817e-14	5.44476e-14	6.64942e-14	8.06263e-14	9.73129e-14	1.17146e-13	1.40829e-13	1.6919e-13	2.03206e-13	2.44033e-13	2.93052e-13	3.51914e-13	4.22597e-13	5.07476e-13	6.09403e-13	7.31801e-13	8.78781e-13	1.05528e-12	1.26722e-12	1.52172e-12	1.82733e-12	2.19429e-12	2.63491e-12	3.16394e-12	3.79906e-12	4.56145e-12	5.47642e-12	6.57415e-12	7.89056e-12	9.46814e-12	1.13569e-11	1.36153e-11	1.63105e-11	1.95187e-11	2.32924e-11	2.75825e-11	3.22443e-11	3.71361e-11	4.21555e-11	4.72211e-11	5.22231e-11	5.70872e-11	6.18183e-11	6.64261e-11	7.09191e-11	7.53048e-11	7.95892e-11	8.37773e-11	8.78728e-11	9.18789e-11	9.57979e-11	9.96318e-11	1.03382e-10	1.07049e-10	1.10633e-10	1.14136e-10	1.17556e-10	1.20894e-10	1.24149e-10	1.2732e-10	1.30407e-10	1.33409e-10	1.36324e-10	1.39152e-10	1.41891e-10	1.44539e-10	1.47095e-10	1.49558e-10	1.51925e-10	1.54121e-10	1.56144e-10	1.58074e-10	1.59939e-10	1.61762e-10	1.63567e-10	1.65375e-10	1.67207e-10	1.6908e-10	1.71021e-10	1.7294e-10	1.74495e-10	1.75416e-10	1.7564e-10	1.75151e-10	1.73943e-10	1.7202e-10	1.69395e-10	1.66088e-10	1.62143e-10	1.57841e-10	1.5374e-10	1.50118e-10	1.46907e-10	1.43991e-10	1.41286e-10	1.38728e-10	1.36275e-10	1.33894e-10	1.31558e-10	1.29246e-10	1.26937e-10	1.24002e-10	1.21135e-10	1.18826e-10	1.15793e-10	1.10942e-10	1.04631e-10	9.81403e-11	9.25803e-11	8.87369e-11	8.58444e-11	8.28341e-11	7.95013e-11	7.60203e-11	7.23144e-11	6.82662e-11	6.3674e-11	5.81299e-11	5.08307e-11	4.15723e-11	3.22581e-11	2.43812e-11	1.80305e-11	1.30505e-11	9.24775e-12	6.41563e-12	4.35225e-12	2.87143e-12
-4.48327	2.25878e-13	2.79517e-13	3.41664e-13	4.14201e-13	4.99722e-13	6.01362e-13	7.22777e-13	8.68227e-13	1.04272e-12	1.25218e-12	1.50368e-12	1.8057e-12	2.16838e-12	2.6039e-12	3.1269e-12	3.75494e-12	4.50911e-12	5.41473e-12	6.50224e-12	7.80813e-12	9.37626e-12	1.12592e-11	1.35202e-11	1.6235e-11	1.94944e-11	2.34072e-11	2.81038e-11	3.37395e-11	4.04997e-11	4.86041e-11	5.83122e-11	6.99278e-11	8.38033e-11	1.00339e-10	1.19819e-10	1.42003e-10	1.66159e-10	1.91562e-10	2.17686e-10	2.44109e-10	2.70258e-10	2.95738e-10	3.2057e-10	3.448e-10	3.68468e-10	3.9161e-10	4.14253e-10	4.3642e-10	4.58129e-10	4.79394e-10	5.00225e-10	5.20629e-10	5.40611e-10	5.60174e-10	5.7932e-10	5.98047e-10	6.16355e-10	6.3424e-10	6.51699e-10	6.68726e-10	6.85316e-10	7.01463e-10	7.1716e-10	7.32399e-10	7.47171e-10	7.61468e-10	7.7528e-10	7.88598e-10	8.0141e-10	8.13306e-10	8.24274e-10	8.34744e-10	8.44871e-10	8.54784e-10	8.64605e-10	8.74451e-10	8.84439e-10	8.94672e-10	9.05294e-10	9.15836e-10	9.24429e-10	9.296e-10	9.30992e-10	9.28518e-10	9.22143e-10	9.1188e-10	8.97798e-10	8.80014e-10	8.5876e-10	8.3556e-10	8.13424e-10	7.93872e-10	7.76535e-10	7.60796e-10	7.46187e-10	7.3238e-10	7.19139e-10	7.06286e-10	6.9368e-10	6.81202e-10	6.68746e-10	6.52918e-10	6.37458e-10	6.25011e-10	6.08666e-10	5.82539e-10	5.48571e-10	5.13681e-10	4.83829e-10	4.63215e-10	4.47712e-10	4.31588e-10	4.13753e-10	3.95142e-10	3.75351e-10	3.53758e-10	3.293e-10	2.9983e-10	2.61134e-10	2.12266e-10	1.63432e-10	1.22459e-10	8.97155e-11	6.42879e-11	4.50779e-11	3.09386e-11	2.07743e-11	1.35972e-11
-4.33563	1.15743e-12	1.43593e-12	1.75529e-12	2.1267e-12	2.56434e-12	3.08468e-12	3.7066e-12	4.45195e-12	5.34636e-12	6.42018e-12	7.70963e-12	9.2581e-12	1.11176e-11	1.33506e-11	1.60321e-11	1.92522e-11	2.31189e-11	2.77622e-11	3.3338e-11	4.00336e-11	4.80738e-11	5.77284e-11	6.93214e-11	8.32415e-11	9.9955e-11	1.20021e-10	1.44108e-10	1.73016e-10	2.077e-10	2.49295e-10	2.99142e-10	3.58821e-10	4.30171e-10	5.15293e-10	6.15709e-10	7.30267e-10	8.55251e-10	9.86967e-10	1.12272e-09	1.26034e-09	1.39683e-09	1.53011e-09	1.66026e-09	1.7875e-09	1.91201e-09	2.03397e-09	2.15349e-09	2.27068e-09	2.38563e-09	2.49839e-09	2.609e-09	2.71749e-09	2.82387e-09	2.92816e-09	3.03034e-09	3.1304e-09	3.22833e-09	3.32411e-09	3.4177e-09	3.50907e-09	3.59818e-09	3.685e-09	3.76948e-09	3.85157e-09	3.93122e-09	4.00838e-09	4.08299e-09	4.155e-09	4.22433e-09	4.28876e-09	4.34821e-09	4.40502e-09	4.46001e-09	4.51389e-09	4.56732e-09	4.62094e-09	4.67541e-09	4.73131e-09	4.78946e-09	4.84736e-09	4.89486e-09	4.92388e-09	4.93243e-09	4.92001e-09	4.88641e-09	4.83169e-09	4.7562e-09	4.66058e-09	4.5461e-09	4.421e-09	4.30155e-09	4.19601e-09	4.10242e-09	4.01745e-09	3.93859e-09	3.86405e-09	3.79258e-09	3.72321e-09	3.65518e-09	3.58786e-09	3.52066e-09	3.43529e-09	3.35194e-09	3.28485e-09	3.19678e-09	3.05606e-09	2.87328e-09	2.68576e-09	2.52552e-09	2.41499e-09	2.33193e-09	2.2456e-09	2.1502e-09	2.05075e-09	1.94511e-09	1.83001e-09	1.69984e-09	1.54332e-09	1.3384e-09	1.08081e-09	8.25237e-10	6.12622e-10	4.44316e-10	3.14973e-10	2.18365e-10	1.48138e-10	9.83547e-11	6.37849e-11
-4.18799	5.94355e-12	7.38046e-12	9.01519e-12	1.09126e-11	1.3149e-11	1.58102e-11	1.89934e-11	2.28101e-11	2.73912e-11	3.28922e-11	3.94982e-11	4.74313e-11	5.6958e-11	6.83982e-11	8.21362e-11	9.86332e-11	1.18443e-10	1.42232e-10	1.70799e-10	2.05102e-10	2.46294e-10	2.95758e-10	3.55153e-10	4.26473e-10	5.12108e-10	6.14925e-10	7.38357e-10	8.86515e-10	1.06431e-09	1.27758e-09	1.53328e-09	1.83957e-09	2.20604e-09	2.64368e-09	3.16063e-09	3.75135e-09	4.39706e-09	5.07897e-09	5.78335e-09	6.49897e-09	7.21031e-09	7.90643e-09	8.58757e-09	9.25475e-09	9.90888e-09	1.05507e-08	1.11808e-08	1.17997e-08	1.24076e-08	1.30049e-08	1.35916e-08	1.41679e-08	1.47338e-08	1.52892e-08	1.58341e-08	1.63683e-08	1.68918e-08	1.74044e-08	1.79058e-08	1.83958e-08	1.88743e-08	1.93409e-08	1.97953e-08	2.02374e-08	2.06667e-08	2.1083e-08	2.1486e-08	2.18752e-08	2.22503e-08	2.25992e-08	2.29214e-08	2.32296e-08	2.35282e-08	2.3821e-08	2.41117e-08	2.44038e-08	2.47008e-08	2.50062e-08	2.53245e-08	2.56426e-08	2.59053e-08	2.60681e-08	2.61201e-08	2.60583e-08	2.58815e-08	2.55899e-08	2.51855e-08	2.46716e-08	2.40551e-08	2.33806e-08	2.27361e-08	2.21665e-08	2.16613e-08	2.12026e-08	2.07768e-08	2.03745e-08	1.99887e-08	1.96143e-08	1.92472e-08	1.8884e-08	1.85215e-08	1.80611e-08	1.76118e-08	1.72501e-08	1.67756e-08	1.60178e-08	1.50343e-08	1.40266e-08	1.31667e-08	1.25742e-08	1.21293e-08	1.16673e-08	1.11572e-08	1.0626e-08	1.00625e-08	9.44933e-09	8.7571e-09	7.92653e-09	6.84245e-09	5.48659e-09	4.15175e-09	3.05137e-09	2.18918e-09	1.534e-09	1.05057e-09	7.03775e-10	4.6151e-10	2.96149e-10
-4.04035	3.05785e-11	3.79455e-11	4.62826e-11	5.59553e-11	6.73693e-11	8.0968e-11	9.72477e-11	1.16778e-10	1.40226e-10	1.68385e-10	2.02202e-10	2.42815e-10	2.91585e-10	3.50151e-10	4.2048e-10	5.04934e-10	6.06349e-10	7.28132e-10	8.74372e-10	1.04998e-09	1.26086e-09	1.51408e-09	1.81815e-09	2.18328e-09	2.6217e-09	3.14811e-09	3.78011e-09	4.5388e-09	5.44938e-09	6.54194e-09	7.85225e-09	9.42261e-09	1.13027e-08	1.35501e-08	1.62078e-08	1.92496e-08	2.25805e-08	2.61054e-08	2.97542e-08	3.34696e-08	3.71709e-08	4.08009e-08	4.43601e-08	4.78534e-08	5.1285e-08	5.46581e-08	5.79756e-08	6.12394e-08	6.44508e-08	6.76108e-08	7.07198e-08	7.37779e-08	7.6785e-08	7.97406e-08	8.26439e-08	8.54943e-08	8.82906e-08	9.10317e-08	9.37163e-08	9.63431e-08	9.89106e-08	1.01417e-07	1.03861e-07	1.06241e-07	1.08554e-07	1.108e-07	1.12975e-07	1.15078e-07	1.17108e-07	1.18997e-07	1.20743e-07	1.22415e-07	1.24036e-07	1.25628e-07	1.27209e-07	1.288e-07	1.3042e-07	1.32088e-07	1.33831e-07	1.35579e-07	1.37031e-07	1.37945e-07	1.38258e-07	1.37954e-07	1.37026e-07	1.35474e-07	1.33308e-07	1.30547e-07	1.27228e-07	1.23592e-07	1.20115e-07	1.17041e-07	1.14314e-07	1.11838e-07	1.09539e-07	1.07367e-07	1.05285e-07	1.03264e-07	1.01283e-07	9.93237e-08	9.73684e-08	9.48854e-08	9.24628e-08	9.05138e-08	8.79568e-08	8.38757e-08	7.8585e-08	7.31703e-08	6.85568e-08	6.53816e-08	6.29994e-08	6.05275e-08	5.7801e-08	5.49653e-08	5.19606e-08	4.86963e-08	4.50179e-08	4.06145e-08	3.48862e-08	2.77605e-08	2.08037e-08	1.51254e-08	1.07252e-08	7.42178e-09	5.01619e-09	3.31477e-09	2.14436e-09	1.35953e-09
-3.89272	1.57562e-10	1.95099e-10	2.3747e-10	2.86688e-10	3.44878e-10	4.14313e-10	4.97515e-10	5.9738e-10	7.1731e-10	8.61349e-10	1.03434e-09	1.24209e-09	1.49157e-09	1.79116e-09	2.15092e-09	2.58294e-09	3.10172e-09	3.72468e-09	4.47276e-09	5.37107e-09	6.4498e-09	7.74515e-09	9.30063e-09	1.11684e-08	1.34113e-08	1.61043e-08	1.93377e-08	2.32195e-08	2.78791e-08	3.3471e-08	4.01793e-08	4.82223e-08	5.78574e-08	6.93839e-08	8.30306e-08	9.86711e-08	1.15828e-07	1.3402e-07	1.52891e-07	1.72148e-07	1.91376e-07	2.10274e-07	2.28843e-07	2.47105e-07	2.65079e-07	2.82781e-07	3.00223e-07	3.17413e-07	3.34356e-07	3.51055e-07	3.67511e-07	3.83722e-07	3.99686e-07	4.15399e-07	4.30856e-07	4.4605e-07	4.60976e-07	4.75626e-07	4.89992e-07	5.04064e-07	5.17835e-07	5.31294e-07	5.44431e-07	5.57236e-07	5.69698e-07	5.81806e-07	5.93549e-07	6.04913e-07	6.15889e-07	6.26117e-07	6.35581e-07	6.44649e-07	6.5345e-07	6.62099e-07	6.70703e-07	6.79369e-07	6.88207e-07	6.97322e-07	7.06867e-07	7.16472e-07	7.24504e-07	7.29629e-07	7.31501e-07	7.30028e-07	7.25163e-07	7.1691e-07	7.05318e-07	6.90489e-07	6.72625e-07	6.53026e-07	6.34271e-07	6.17681e-07	6.02961e-07	5.89593e-07	5.77186e-07	5.65462e-07	5.54222e-07	5.43317e-07	5.32627e-07	5.22053e-07	5.11505e-07	4.98113e-07	4.85052e-07	4.74547e-07	4.60769e-07	4.38791e-07	4.10329e-07	3.81237e-07	3.56487e-07	3.39475e-07	3.26723e-07	3.13502e-07	2.98936e-07	2.83804e-07	2.67792e-07	2.50425e-07	2.30893e-07	2.07571e-07	1.7734e-07	1.39953e-07	1.03782e-07	7.45753e-08	5.22132e-08	3.56451e-08	2.37501e-08	1.54637e-08	9.85585e-09	6.16387e-09
-3.74508	8.12745e-10	1.00286e-09	1.21752e-09	1.46757e-09	1.76397e-09	2.11826e-09	2.54321e-09	3.05352e-09	3.66648e-09	4.40272e-09	5.28697e-09	6.34888e-09	7.62412e-09	9.15548e-09	1.09944e-08	1.32027e-08	1.58544e-08	1.90387e-08	2.28625e-08	2.74542e-08	3.29681e-08	3.95893e-08	4.75402e-08	5.70877e-08	6.85522e-08	8.23184e-08	9.88475e-08	1.18693e-07	1.42517e-07	1.71112e-07	2.05424e-07	2.46577e-07	2.95902e-07	3.54951e-07	4.24932e-07	5.05243e-07	5.93484e-07	6.8722e-07	7.84657e-07	8.84303e-07	9.84015e-07	1.08223e-06	1.17895e-06	1.27426e-06	1.36826e-06	1.46102e-06	1.55259e-06	1.643e-06	1.73227e-06	1.8204e-06	1.9074e-06	1.99324e-06	2.0779e-06	2.16136e-06	2.24357e-06	2.32451e-06	2.40412e-06	2.48236e-06	2.55918e-06	2.63453e-06	2.70835e-06	2.78058e-06	2.85117e-06	2.92005e-06	2.98716e-06	3.05244e-06	3.11581e-06	3.1772e-06	3.23655e-06	3.29193e-06	3.34321e-06	3.39239e-06	3.44018e-06	3.48719e-06	3.534e-06	3.5812e-06	3.62942e-06	3.67923e-06	3.73151e-06	3.7843e-06	3.82873e-06	3.85747e-06	3.8686e-06	3.86159e-06	3.83616e-06	3.79231e-06	3.73031e-06	3.65069e-06	3.55456e-06	3.44894e-06	3.34778e-06	3.25825e-06	3.1788e-06	3.10664e-06	3.03966e-06	2.97636e-06	2.91569e-06	2.85683e-06	2.79914e-06	2.74208e-06	2.68517e-06	2.61294e-06	2.54252e-06	2.48589e-06	2.41165e-06	2.29329e-06	2.14016e-06	1.98386e-06	1.85111e-06	1.75997e-06	1.69173e-06	1.62104e-06	1.54324e-06	1.46253e-06	1.37725e-06	1.28492e-06	1.18129e-06	1.05789e-06	8.98553e-07	7.02751e-07	5.15184e-07	3.65502e-07	2.52396e-07	1.69791e-07	1.11393e-07	7.13725e-08	4.47555e-08	2.75635e-08
